"pathwayRes","pathway","pathwayTitle","PubChem"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID644110"
"https://identifiers.org/wikipathways/WP4566_r127254","WP4566","Translation inhibitors in chronically activated PDGFRA cells","CID6911989"
"https://identifiers.org/wikipathways/WP4487_r102376","WP4487","Ophthalmate biosynthesis in hepatocytes","CID78437958"
"https://identifiers.org/wikipathways/WP2826_r106727","WP2826","Cocaine metabolism","CID119478"
"https://identifiers.org/wikipathways/WP4487_r102376","WP4487","Ophthalmate biosynthesis in hepatocytes","CID124886"
"https://identifiers.org/wikipathways/WP4585_r127234","WP4585","Cancer immunotherapy by PD-1 blockade","CID254741536"
"https://identifiers.org/wikipathways/WP4224_r126033","WP4224","Purine metabolism and related disorders","CID444972"
"https://identifiers.org/wikipathways/WP4685_r123437","WP4685","Melanoma","CID16222096"
"https://identifiers.org/wikipathways/WP4255_r127237","WP4255","Non-small cell lung cancer","CID16222096"
"https://identifiers.org/wikipathways/WP4224_r126033","WP4224","Purine metabolism and related disorders","CID1129"
"https://identifiers.org/wikipathways/WP4205_r127242","WP4205","MET in type 1 papillary renal cell carcinoma","CID11494412"
"https://identifiers.org/wikipathways/WP4224_r126033","WP4224","Purine metabolism and related disorders","CID5960"
"https://identifiers.org/wikipathways/WP4487_r102376","WP4487","Ophthalmate biosynthesis in hepatocytes","CID5862"
"https://identifiers.org/wikipathways/WP4685_r123437","WP4685","Melanoma","CID10288191"
"https://identifiers.org/wikipathways/WP4255_r127237","WP4255","Non-small cell lung cancer","CID10288191"
"https://identifiers.org/wikipathways/WP4189_r124610","WP4189","Mevalonate arm of cholesterol biosynthesis pathway with inhibitors","CID92153"
"https://identifiers.org/wikipathways/WP5044_r125311","WP5044","Kynurenine pathway and links to cell senescence","CID92153"
"https://identifiers.org/wikipathways/WP4190_r124024","WP4190","Mevalonate arm of cholesterol biosynthesis pathway","CID92153"
"https://identifiers.org/wikipathways/WP4224_r126033","WP4224","Purine metabolism and related disorders","CID888"
"https://identifiers.org/wikipathways/WP4335_r117875","WP4335","Eicosanoid lipid synthesis map","CID5280884"
"https://identifiers.org/wikipathways/WP5044_r125311","WP5044","Kynurenine pathway and links to cell senescence","CID9543037"
"https://identifiers.org/wikipathways/WP4224_r126033","WP4224","Purine metabolism and related disorders","CID6326742"
"https://identifiers.org/wikipathways/WP4487_r102376","WP4487","Ophthalmate biosynthesis in hepatocytes","CID80283"
"https://identifiers.org/wikipathways/WP4335_r117875","WP4335","Eicosanoid lipid synthesis map","CID14123410"
"https://identifiers.org/wikipathways/WP5155_r124435","WP5155","Arachidonic acid (AA, ARA) oxylipin metabolism","CID14123410"
"https://identifiers.org/wikipathways/WP2826_r106727","WP2826","Cocaine metabolism","CID114718"
"https://identifiers.org/wikipathways/WP4487_r102376","WP4487","Ophthalmate biosynthesis in hepatocytes","CID123938"
"https://identifiers.org/wikipathways/WP4224_r126033","WP4224","Purine metabolism and related disorders","CID769"
"https://identifiers.org/wikipathways/WP4335_r117875","WP4335","Eicosanoid lipid synthesis map","CID448457"
"https://identifiers.org/wikipathways/WP2826_r106727","WP2826","Cocaine metabolism","CID644006"
"https://identifiers.org/wikipathways/WP2826_r106727","WP2826","Cocaine metabolism","CID101709"
"https://identifiers.org/wikipathways/WP4205_r127242","WP4205","MET in type 1 papillary renal cell carcinoma","CID42642645"
"https://identifiers.org/wikipathways/WP4487_r102376","WP4487","Ophthalmate biosynthesis in hepatocytes","CID7018721"
"https://identifiers.org/wikipathways/WP497_r119105","WP497","Urea cycle and metabolism of amino groups","CID587"
"https://identifiers.org/wikipathways/WP497_r119105","WP497","Urea cycle and metabolism of amino groups","CID9548602"
"https://identifiers.org/wikipathways/WP4991_r114822","WP4991","Events associated with phagocytolytic activity of PMN cells","CID124985"
"https://identifiers.org/wikipathways/WP2762_r114840","WP2762","Gamma carboxylation, hypusine formation and arylsulfatase activation","CID428"
"https://identifiers.org/wikipathways/WP5003_r116589","WP5003","Latent infection - Other responses of Mycobacterium tuberculosis to phagocytosis","CID946"
"https://identifiers.org/wikipathways/WP4919_r125017","WP4919","Neuroinflammation","CID946"
"https://identifiers.org/wikipathways/WP2824_r117697","WP2824","Detoxification of reactive oxygen species","CID946"
"https://identifiers.org/wikipathways/WP4991_r114822","WP4991","Events associated with phagocytolytic activity of PMN cells","CID946"
"https://identifiers.org/wikipathways/WP3551_r114846","WP3551","ROS and RNS production in phagocytes","CID946"
"https://identifiers.org/wikipathways/WP1936_r114876","WP1936","Transport of inorganic cations/anions and amino acids/oligopeptides","CID71077"
"https://identifiers.org/wikipathways/WP4435_r114868","WP4435","Serine biosynthesis","CID71077"
"https://identifiers.org/wikipathways/WP2735_r114761","WP2735","RAF/MAP kinase cascade","CID71077"
"https://identifiers.org/wikipathways/WP3584_r124897","WP3584","MECP2 and associated Rett syndrome","CID71077"
"https://identifiers.org/wikipathways/WP4259_r126062","WP4259","Disorders of folate metabolism and transport","CID13847328"
"https://identifiers.org/wikipathways/WP4084_r115063","WP4084","Nucleobase biosynthesis","CID439216"
"https://identifiers.org/wikipathways/WP4113_r114847","WP4113","Ketone body metabolism","CID92135"
"https://identifiers.org/wikipathways/WP4084_r115063","WP4084","Nucleobase biosynthesis","CID3082052"
"https://identifiers.org/wikipathways/WP4061_r114925","WP4061","Carnitine metabolism","CID11953816"
"https://identifiers.org/wikipathways/WP4421_r114702","WP4421","Signaling by Retinoic Acid","CID11953816"
"https://identifiers.org/wikipathways/WP5274_r123603","WP5274","Farnesyl to CoQ10 metabolism","CID15983959"
"https://identifiers.org/wikipathways/WP5037_r123599","WP5037","Riboflavin and CoQ disorders","CID15983959"
"https://identifiers.org/wikipathways/WP4190_r124024","WP4190","Mevalonate arm of cholesterol biosynthesis pathway","CID15983959"
"https://identifiers.org/wikipathways/WP5346_r127110","WP5346","8p23.1 copy number variation syndrome","CID15983959"
"https://identifiers.org/wikipathways/WP4991_r114822","WP4991","Events associated with phagocytolytic activity of PMN cells","CID9322"
"https://identifiers.org/wikipathways/WP1936_r114876","WP1936","Transport of inorganic cations/anions and amino acids/oligopeptides","CID9085"
"https://identifiers.org/wikipathways/WP3548_r114805","WP3548","Metabolism of amine-derived hormones","CID439744"
"https://identifiers.org/wikipathways/WP1936_r114876","WP1936","Transport of inorganic cations/anions and amino acids/oligopeptides","CID132862"
"https://identifiers.org/wikipathways/WP4084_r115063","WP4084","Nucleobase biosynthesis","CID16048619"
"https://identifiers.org/wikipathways/WP3839_r114677","WP3839","Retinoid metabolism and transport","CID638014"
"https://identifiers.org/wikipathways/WP1936_r114876","WP1936","Transport of inorganic cations/anions and amino acids/oligopeptides","CID937"
"https://identifiers.org/wikipathways/WP4097_r114689","WP4097","Nicotinate metabolism","CID937"
"https://identifiers.org/wikipathways/WP98_r126210","WP98","Prostaglandin synthesis and regulation","CID161109"
"https://identifiers.org/wikipathways/WP4423_r116410","WP4423","G alpha (i) signaling events","CID26613"
"https://identifiers.org/wikipathways/WP4419_r116450","WP4419","Class A/1 (rhodopsin-like receptors)","CID26613"
"https://identifiers.org/wikipathways/WP5037_r123599","WP5037","Riboflavin and CoQ disorders","CID25010746"
"https://identifiers.org/wikipathways/WP4990_r114813","WP4990","Metabolism of cofactors","CID25010746"
"https://identifiers.org/wikipathways/WP4423_r116410","WP4423","G alpha (i) signaling events","CID5282280"
"https://identifiers.org/wikipathways/WP4419_r116450","WP4419","Class A/1 (rhodopsin-like receptors)","CID5282280"
"https://identifiers.org/wikipathways/WP4321_r123362","WP4321","Thermogenesis","CID5282280"
"https://identifiers.org/wikipathways/WP1809_r114615","WP1809","Effects of PIP2 hydrolysis","CID5282280"
"https://identifiers.org/wikipathways/WP1904_r114870","WP1904","DDX58/IFIH1-mediated induction of interferon-alpha/beta","CID123800"
"https://identifiers.org/wikipathways/WP2784_r117864","WP2784","Binding and uptake of ligands by scavenger receptors","CID123800"
"https://identifiers.org/wikipathways/WP2656_r117964","WP2656","TAK1 activates NF-kB by phosphorylation and activation of IKK complex","CID123800"
"https://identifiers.org/wikipathways/WP1781_r115021","WP1781","Advanced glycosylation endproduct receptor signaling","CID123800"
"https://identifiers.org/wikipathways/WP3839_r114677","WP3839","Retinoid metabolism and transport","CID6450190"
"https://identifiers.org/wikipathways/WP4656_r125785","WP4656","Joubert syndrome","CID67184"
"https://identifiers.org/wikipathways/WP4423_r116410","WP4423","G alpha (i) signaling events","CID443295"
"https://identifiers.org/wikipathways/WP4419_r116450","WP4419","Class A/1 (rhodopsin-like receptors)","CID443295"
"https://identifiers.org/wikipathways/WP2806_r127174","WP2806","Complement system","CID443295"
"https://identifiers.org/wikipathways/WP1495_r126384","WP1495","Glycine metabolism","CID23347814"
"https://identifiers.org/wikipathways/WP5037_r123599","WP5037","Riboflavin and CoQ disorders","CID44229199"
"https://identifiers.org/wikipathways/WP4423_r116410","WP4423","G alpha (i) signaling events","CID5283389"
"https://identifiers.org/wikipathways/WP4419_r116450","WP4419","Class A/1 (rhodopsin-like receptors)","CID5283389"
"https://identifiers.org/wikipathways/WP1904_r114870","WP1904","DDX58/IFIH1-mediated induction of interferon-alpha/beta","CID23400779"
"https://identifiers.org/wikipathways/WP2784_r117864","WP2784","Binding and uptake of ligands by scavenger receptors","CID23400779"
"https://identifiers.org/wikipathways/WP2656_r117964","WP2656","TAK1 activates NF-kB by phosphorylation and activation of IKK complex","CID23400779"
"https://identifiers.org/wikipathways/WP1781_r115021","WP1781","Advanced glycosylation endproduct receptor signaling","CID23400779"
"https://identifiers.org/wikipathways/WP5037_r123599","WP5037","Riboflavin and CoQ disorders","CID5462210"
"https://identifiers.org/wikipathways/WP4990_r114813","WP4990","Metabolism of cofactors","CID5462210"
"https://identifiers.org/wikipathways/WP4434_r114826","WP4434","Synthesis of Lipoxins (LX)","CID42607306"
"https://identifiers.org/wikipathways/WP4434_r114826","WP4434","Synthesis of Lipoxins (LX)","CID9928453"
"https://identifiers.org/wikipathways/WP5155_r124435","WP5155","Arachidonic acid (AA, ARA) oxylipin metabolism","CID9928453"
"https://identifiers.org/wikipathways/WP4434_r114826","WP4434","Synthesis of Lipoxins (LX)","CID52921886"
"https://identifiers.org/wikipathways/WP4434_r114826","WP4434","Synthesis of Lipoxins (LX)","CID52921885"
"https://identifiers.org/wikipathways/WP5037_r123599","WP5037","Riboflavin and CoQ disorders","CID6454686"
"https://identifiers.org/wikipathways/WP4990_r114813","WP4990","Metabolism of cofactors","CID6454686"
"https://identifiers.org/wikipathways/WP5037_r123599","WP5037","Riboflavin and CoQ disorders","CID50986092"
"https://identifiers.org/wikipathways/WP4990_r114813","WP4990","Metabolism of cofactors","CID50986092"
"https://identifiers.org/wikipathways/WP5037_r123599","WP5037","Riboflavin and CoQ disorders","CID56927876"
"https://identifiers.org/wikipathways/WP4990_r114813","WP4990","Metabolism of cofactors","CID56927876"
"https://identifiers.org/wikipathways/WP2776_r114665","WP2776","Visual phototransduction","CID11699609"
"https://identifiers.org/wikipathways/WP3839_r114677","WP3839","Retinoid metabolism and transport","CID11699609"
"https://identifiers.org/wikipathways/WP2776_r114665","WP2776","Visual phototransduction","CID6438398"
"https://identifiers.org/wikipathways/WP3839_r114677","WP3839","Retinoid metabolism and transport","CID6438398"
"https://identifiers.org/wikipathways/WP2776_r114665","WP2776","Visual phototransduction","CID9807563"
"https://identifiers.org/wikipathways/WP3839_r114677","WP3839","Retinoid metabolism and transport","CID9807563"
"https://identifiers.org/wikipathways/WP2790_r123309","WP2790","WNT ligand biogenesis and trafficking","CID46926973"
"https://identifiers.org/wikipathways/WP5186_r127081","WP5186","Vitamin K metabolism and activation of dependent proteins","CID5282367"
"https://identifiers.org/wikipathways/WP2762_r114840","WP2762","Gamma carboxylation, hypusine formation and arylsulfatase activation","CID5282367"
"https://identifiers.org/wikipathways/WP3822_r114970","WP3822","Metabolism of vitamin K","CID5282367"
"https://identifiers.org/wikipathways/WP4656_r125785","WP4656","Joubert syndrome","CID643960"
"https://identifiers.org/wikipathways/WP2762_r114840","WP2762","Gamma carboxylation, hypusine formation and arylsulfatase activation","CID6439225"
"https://identifiers.org/wikipathways/WP2762_r114840","WP2762","Gamma carboxylation, hypusine formation and arylsulfatase activation","CID10434409"
"https://identifiers.org/wikipathways/WP3822_r114970","WP3822","Metabolism of vitamin K","CID10434409"
"https://identifiers.org/wikipathways/WP662_r122074","WP662","Amino acid metabolism","CID92135"
"https://identifiers.org/wikipathways/WP661_r126226","WP661","Glucose homeostasis","CID92135"
"https://identifiers.org/wikipathways/WP3925_r123124","WP3925","Amino acid metabolism","CID92135"
"https://identifiers.org/wikipathways/WP662_r122074","WP662","Amino acid metabolism","CID439216"
"https://identifiers.org/wikipathways/WP4022_r126316","WP4022","Pyrimidine metabolism","CID439216"
"https://identifiers.org/wikipathways/WP3925_r123124","WP3925","Amino acid metabolism","CID439216"
"https://identifiers.org/wikipathways/WP3869_r118463","WP3869","Cannabinoid receptor signaling","CID5282280"
"https://identifiers.org/wikipathways/WP4842_r119114","WP4842","Mammalian disorder of sexual development","CID11302"
"https://identifiers.org/wikipathways/WP1423_r124472","WP1423","Ganglio sphingolipid metabolism","CID53481053"
"https://identifiers.org/wikipathways/WP3602_r124180","WP3602","Metabolism overview","CID92135"
"https://identifiers.org/wikipathways/WP3602_r124180","WP3602","Metabolism overview","CID6971058"
"https://identifiers.org/wikipathways/WP3602_r124180","WP3602","Metabolism overview","CID11953816"
"https://identifiers.org/wikipathways/WP2185_r125281","WP2185","Purine metabolism","CID161500"
"https://identifiers.org/wikipathways/WP5094_r126204","WP5094","Orexin receptor pathway","CID5282280"
"https://identifiers.org/wikipathways/WP4721_r124745","WP4721","Eicosanoid metabolism via lipooxygenases (LOX)","CID52921885"
